so_id,gmv_per_so
SO_19111,90.48646145178442
SO_19115,832.4903318847746
SO_19126,289.7075829711937
SO_1913,619.5791780300303
SO_19133,542.7827489135809
SO_19138,108.78
SO_19147,929.1665792926322
SO_19149,214.6739363672136
SO_19151,869.122748913581
SO_19166,85.1289002130502
SO_19173,993.6344703252007
SO_19179,217.56
SO_19185,117.1744117925499
SO_19197,89.54215929187315
SO_19199,385.06200223819394
SO_19212,385.06200223819394
SO_19215,169.69
SO_19219,184.07050797234854
SO_19240,192.53100111909697
SO_19250,120.32801325080122
SO_1926,108.76679222575594
SO_19274,125.6006900075277
SO_19282,113.40829268547164
SO_19283,359.18
SO_19286,624.8073693419425
SO_19295,926.8670617188811
SO_19304,52.42824157395361
SO_19314,623.44
SO_19328,391.2509727697172
SO_19341,997.3974824114745
SO_19344,332.4658274704915
SO_1935,642.8153485864964
SO_19350,49.83
SO_19357,432.12582747049146
SO_19370,960.1750412756853
SO_19382,364.34119551923885
SO_19388,860.132355794005
SO_19389,509.6345130913488
SO_19402,181.35729338167724
SO_19404,191.87283634343157
SO_19414,173.44477340362565
SO_19416,88.41388772797502
SO_19428,383.74567268686314
SO_19429,221.93925591826326
SO_19443,75.45453678030869
SO_19446,93.04488137056002
SO_1946,127.15061565431036
SO_19463,191.87283634343157
SO_19466,191.87283634343157
SO_19467,243.757768299349
SO_19469,858.6024028443883
SO_19475,259.84672570214957
SO_19476,86.61557523404986
SO_19498,185.61882501109082
SO_19511,82.7910147884037
SO_19515,648.4418799812127
SO_19517,265.96182468428424
SO_19524,86.61557523404986
SO_19527,371.23765002218164
SO_1953,635.7530782715518
SO_19533,831.6126898770933
SO_1954,311.5393445712034
SO_19542,604.40240361169
SO_19544,47.545928578417595
SO_19546,47.545928578417595
SO_19548,156.1419461598849
SO_19575,86.77
SO_19597,112.06909245620383
SO_19621,86.3083791267257
SO_19623,79.50383226995599
SO_19624,369.4110990028089
SO_19625,404.88139573410024
SO_1963,85.75645780194854
SO_19634,125.17053199742239
SO_19636,301.63001608186437
SO_19642,296.20363454801566
SO_19648,282.36
SO_19677,90.01526270095424
SO_19705,732.7830138410743
SO_19707,192.22
SO_19724,94.5182043400439
SO_1973,469.5914276945975
SO_19738,83.4902665330971
SO_19744,406.4430138410743
SO_19756,1225.2818307788984
SO_19760,163.17711212512984
SO_19777,326.3542242502597
SO_1979,698.0472983474499
SO_19797,81.58855606256492
SO_19807,47.963968774094035
SO_1981,1000.7263636718226
SO_19813,56.27590056417767
SO_19815,232.2900077552338
SO_19816,154.8600051701559
SO_1984,365.80931573656125
SO_19846,102.56579905239973
SO_19860,98.89883900016314
SO_19867,154.8600051701559
SO_19869,615.3947943143984
SO_19876,262.152461745171
SO_19886,87.38415391505701
SO_19889,120.45836678338476
SO_19898,164.83916734619453
SO_19900,281.5559832774751
SO_19903,790.8756100639399
SO_19913,144.45367185145622
SO_19916,397.0535689867635
SO_19920,733.9128723681653
SO_19923,122.17931859546778
SO_19929,222.08428393494714
SO_19934,48.1512239504854
SO_19944,473.74411163144373
SO_19951,1405.1823832453124
SO_19954,48.1512239504854
SO_19960,393.8603381475908
SO_19973,494.23935978955376
SO_19977,535.2000907369428
SO_20001,497.50650204273825
SO_20010,376.59000000000003
SO_20025,130.7412036874293
SO_20048,435.12
SO_20049,573.1755798002181
SO_20063,147.35231771514023
SO_20068,386.8735214025695
SO_20071,217.56
SO_20072,408.61852660007276
SO_2009,41.88623594959762
SO_20102,178.69214389260335
SO_20108,833.0911881610346
SO_20118,709.1556234152558
SO_20143,132.10302271104553
SO_20154,47.85100383599156
SO_20156,179.3727006443465
SO_20162,574.9495569578514
SO_20176,435.12
SO_20187,760.0409057538635
SO_20188,45.614736078448885
SO_20195,516.3502264384659
SO_20197,89.55956223088677
SO_2020,378.8618546350865
SO_20213,1937.5453551337523
SO_20228,380.02045287693176
SO_20230,149.5412611879237
SO_20235,93.19366765055423
SO_20237,279.5810029516627
SO_2024,41.88623594959762
SO_20241,78.52385620691555
SO_20246,108.78
SO_20262,176.5
SO_20277,108.78
SO_20278,178.21818654847507
SO_20280,250.04665443734564
SO_20291,860.2234180164915
SO_20295,86.77
SO_20298,143.07038980879167
SO_20301,180.19497219793064
SO_20320,173.54
SO_20321,100.8392290756959
SO_20327,155.05042840458123
SO_20328,203.85644430204445
SO_20330,680.4097055771206
SO_20335,179.59
SO_20341,384.11289246893455
SO_20343,155.05042840458123
SO_20346,363.3533274881949
SO_20354,336.1309341595474
SO_20360,43.346760387308
SO_20375,538.77
SO_20378,120.87197458959861
SO_20380,86.693520774616
SO_20382,368.9810380053024
SO_20383,120.87197458959861
SO_20387,684.1300562230051
SO_20391,77.52521420229061
SO_20395,43.346760387308
SO_20403,77.52521420229061
SO_20406,336.7796998338
SO_20418,335.1644215448123
SO_20421,504.68831618058067
SO_20430,130.83369679867278
SO_20434,505.4651813976732
SO_20438,43.68801941679716
SO_20442,177.62932915704573
SO_20449,336.7796998338
SO_20463,217.33143955987796
SO_20465,303.8291823210831
SO_20466,83.69876524293107
SO_20473,192.22
SO_20477,403.43990685762753
SO_20486,89.71985620662635
SO_20489,173.54
SO_20492,496.4148113733822
SO_20502,106.65714501472341
SO_20503,44.85992810331317
SO_20510,169.14467402903907
SO_20512,179.4397124132527
SO_20525,90.16224775133091
SO_20526,79.88133501013951
SO_20529,192.57730687678162
SO_20545,299.23445189150505
SO_20550,79.88133501013951
SO_20551,672.4642837018744
SO_20554,123.25
SO_20556,319.52534004055804
SO_20561,89.71985620662635
SO_20568,527.0105612660147
SO_20574,72.77548015436923
SO_20578,275.52493014555233
SO_20585,192.22
SO_20591,317.14849424216544
SO_20599,897.9828558020191
SO_20600,620.9313317532116
SO_20601,275.52493014555233
SO_20603,89.85589004170882
SO_20606,340.9306278294165
SO_20611,1414.1549301455523
SO_20612,81.40835117573111
SO_20616,359.4235601668353
SO_20619,713.2818397694807
SO_20621,72.77548015436923
SO_20632,46.77983238818862
SO_20639,94.37
SO_2064,540.6924349187055
SO_20642,162.81670235146223
SO_20648,594.2000182909729
SO_2065,171.52775399452773
SO_20654,452.17357226127046
SO_20659,223.37
SO_20666,420.5
SO_20670,365.4164991312163
SO_20687,168.01908542333675
SO_20705,182.70824956560816
SO_20713,678.7972257539561
SO_20715,678.7972257539561
SO_20722,108.78
SO_20727,68.52176788560672
SO_20732,309.5285182293052
SO_20746,220.42690282133424
SO_20792,107.77696789451281
SO_20799,312.9142955596366
SO_208,354.56671864751803
SO_20802,231.7710889074919
SO_20805,110.21345141066712
SO_20811,676.796085081211
SO_20814,408.805170664778
SO_20842,707.9705524278778
SO_20846,1183.0709307915179
SO_20848,291.48655612437875
SO_20850,169.01013297021683
SO_20857,606.4131928704949
SO_20864,46.88652831770228
SO_20865,296.7199868709878
SO_20868,394.96660416240667
SO_2087,179.57955029148832
SO_20884,49.83
SO_20885,542.807706859883
SO_20890,509.8746958158696
SO_20891,67.48940908832627
SO_20901,345.92
SO_20902,317.6613255738546
SO_20904,102.31156527195652
SO_20906,102.31156527195652
SO_20940,368.41462502962014
SO_20946,508.1915652719565
SO_20970,351.8047303991548
SO_20974,254.24287558061854
SO_21000,333.25888976179334
SO_21007,108.78
SO_21016,302.50341622788017
SO_21020,87.98406560850152
SO_21033,302.50341622788017
SO_21045,95.50491163096025
SO_21057,931.9858335320147
SO_21063,345.92
SO_21090,90.96516561602958
SO_21092,1558.7657469761807
SO_21096,306.63722186189693
SO_21101,421.0544437237939
SO_21107,196.1694387712976
SO_2111,205.09843261621901
SO_21113,252.5029215647844
SO_21115,284.4818860920517
SO_21136,666.8174468642685
SO_21140,121.6716682066874
SO_21154,30.48109132813471
SO_21157,164.48355450805116
SO_21159,666.8174468642685
SO_21161,49.83
SO_21166,164.48355450805116
SO_212,537.8851020304656
SO_21201,94.01922652181969
SO_21210,151.82761500059542
SO_21222,84.08213814063548
SO_21239,199.0190149832197
SO_21240,120.51791508702051
SO_21253,178.56326546549695
SO_2126,635.6635312160154
SO_21263,414.27697480896927
SO_21276,176.5
SO_21287,80.28764137156227
SO_2129,215.8996473799703
SO_21299,59.29411534871477
SO_21300,338.28496088441017
SO_21302,176.5
SO_21303,648.6434340704959
SO_21308,89.3868677347734
SO_21328,278.2635576044906
SO_21339,380.14324200734677
SO_21344,310.35847318608575
SO_21353,216.38791914071825
SO_21355,169.17807540081887
SO_21356,804.8876644270366
SO_21369,88.16410306252503
SO_21374,419.0840063609019
SO_21378,238.7956470166643
SO_21382,463.0779051228799
SO_21383,131.79888144030883
SO_21385,317.5123930332939
SO_21389,153.232628382898
SO_21397,131.79888144030883
SO_21426,288.37
SO_21430,86.49700545634359
SO_21434,88.16410306252503
SO_21436,761.46
SO_21437,571.8579051228799
SO_21449,176.69898713494402
SO_21458,531.6690678900516
SO_21466,311.600362847516
SO_21471,536.3601877111809
SO_21489,176.69898713494402
SO_21501,959.3322792363793
SO_21505,48.17596314847054
SO_2151,392.9482527956187
SO_21516,149.566255684823
SO_21522,46.031684947236215
SO_21523,170.84284160024677
SO_21558,592.4665966396617
SO_21560,46.031684947236215
SO_21561,170.83706437987155
SO_21569,426.94171285274655
SO_2157,88.66011681441343
SO_21570,102.17588001586972
SO_21576,85.42142080012339
SO_21586,530.5332989897233
SO_21587,647.7799696537974
SO_21592,213.47085642637327
SO_21593,306.52764004760917
SO_21608,49.83
SO_21609,380.90760621375546
SO_2162,265.98035044324024
SO_21631,94.12
SO_21638,89.52354484045739
SO_21647,83.33064152422635
SO_21649,94.12
SO_21652,70.57254909378426
SO_21653,599.6860826785079
SO_21656,187.44322931269102
SO_21664,85.9303916958552
SO_21676,353.0
SO_21685,295.2101218453749
SO_21687,599.5612294525073
SO_2169,869.4540402480261
SO_21700,123.13996396260265
SO_21706,596.4568379912781
SO_21721,372.63698396226266
SO_21722,790.1017982196554
SO_21723,897.7896484481464
SO_21732,949.4867353161629
SO_21740,162.36137965005508
SO_21749,105.40377077428842
SO_21754,167.96023985699966
SO_21757,190.469250713139
SO_21760,105.40377077428842
SO_21764,155.94608813570602
SO_21772,155.94608813570602
SO_21773,325.2626606535159
SO_21776,336.6989068973074
SO_21783,106.83035595707419
SO_21785,99.59356686099584
SO_21787,84.41081891419071
SO_21788,1796.4474348757794
SO_21794,1310.2472323428779
SO_21799,601.7084381929018
SO_21809,430.66643142780435
SO_21811,106.83035595707419
SO_21814,62.09325644919591
SO_2182,492.709527542754
SO_21822,150.6144140326649
SO_21824,316.21131232286524
SO_21832,557.0850469309739
SO_21840,91.02182717972593
SO_21842,201.34543917161085
SO_21846,202.94
SO_21849,659.2904107807994
SO_21850,202.94
SO_21851,814.7869141493401
SO_21865,191.77362433315272
SO_21872,126.37221599832658
SO_21873,81.66676789107346
SO_21874,81.66676789107346
SO_21880,643.3262143865609
SO_21886,112.22731467955725
SO_21905,709.0306072980312
SO_21913,188.47356159833376
SO_21921,112.22731467955725
SO_21929,313.6802112175899
SO_21935,104.56007040586329
SO_21946,78.77424008955909
SO_21954,418.24028162345314
SO_21965,309.1924691125292
SO_21969,48.87419072176828
SO_21970,97.74838144353656
SO_21978,104.56007040586329
SO_21983,78.77424008955909
SO_21993,185.47549580575372
SO_21996,408.3658462285365
SO_21998,927.5774073375875
SO_21999,97.89
SO_22011,162.3511837273879
SO_22018,618.3849382250584
SO_22029,209.12014081172657
SO_22039,79.96545667944531
SO_22052,690.699267967542
SO_22056,295.0092443198931
SO_22068,111.47389069766162
SO_22074,183.11862650519646
SO_22077,675.7002954039921
SO_22085,79.96545667944531
SO_22091,125.16860432265537
SO_22109,398.16241414564433
SO_22144,186.53028955127482
SO_22145,90.65260455548044
SO_22146,435.57824968418566
SO_22152,941.0437042952083
SO_22159,879.614029334233
SO_22164,314.52962655403184
SO_22165,145.19274989472856
SO_22166,176.35846048977058
SO_22167,935.4222797859628
SO_22173,121.89480797317808
SO_22179,847.9965743899493
SO_22180,238.85096343616652
SO_22186,81.5642843460393
SO_22188,121.89480797317808
SO_22198,45.47162994479724
SO_22202,539.247210530816
SO_22205,45.47162994479724
SO_22215,1207.9962616770526
SO_22222,233.4000085578576
SO_22229,47.68626362669315
SO_22233,191.3327738967335
SO_22236,254.75617000427496
SO_22237,144.13599958823534
SO_22241,400.81993645555536
SO_22242,108.78
SO_22253,47.68626362669315
SO_22271,223.95924034614382
SO_2229,184.86650019739267
SO_22293,217.56
SO_22294,349.39009420585603
SO_22298,157.58359055845722
SO_22311,712.6410258210942
SO_22334,93.7002157926332
SO_22337,710.0219638574571
SO_22339,168.97603757803333
SO_22349,501.19545079313843
SO_22353,168.9674000421665
SO_22361,46.95105867250493
SO_22362,64.1852632378691
SO_22377,736.7118479995244
SO_22381,310.69041086462755
SO_22382,45.65171743093822
SO_22387,700.7314817242544
SO_22389,91.91783325078973
SO_22390,45.95891662539486
SO_22391,787.7029714636114
SO_22392,308.59096314600527
SO_22394,436.14695806049986
SO_22395,86.77
SO_22397,700.7314817242544
SO_22403,263.7930697809157
SO_22409,104.02872319353207
SO_22410,121.82692977195133
SO_22417,176.5
SO_22419,790.0208571636533
SO_22421,371.3099047368979
SO_22433,555.2092142222637
SO_22435,359.18
SO_22437,111.91160951789412
SO_22443,312.0861695805963
SO_22450,526.4251163015261
SO_22452,87.93102326030522
SO_22455,86.77
SO_22457,270.7320103227146
SO_22461,104.02872319353207
SO_22464,132.72891662539485
SO_22474,353.0
SO_22475,175.1828704310636
SO_22478,324.2353485426057
SO_22480,123.25
SO_22491,161.27465697214367
SO_22517,242.57917015054028
SO_22518,364.5688272607502
SO_22537,313.46006974714084
SO_22538,190.27502422271343
SO_22543,49.83
SO_22548,93.2257111407552
SO_22556,153.4641702886065
SO_22557,203.2941702886065
SO_22558,82.76958507527013
SO_22559,349.2833532598198
SO_22563,49.83
SO_22566,123.25
SO_22567,355.10605168468084
SO_22568,76.73208514430326
SO_22570,221.80261091761054
SO_22571,380.55004844542685
SO_22572,126.56208514430325
SO_22576,85.14357452869307
SO_22578,221.7650877947367
SO_22585,206.7397837722291
SO_22588,206.7397837722291
SO_22597,220.11714905738614
SO_2262,105.02637198723569
SO_22643,570.0334055185982
SO_22645,988.0006119857256
SO_22672,184.18926107854875
SO_22678,182.89976317620415
SO_22684,123.10429504167008
SO_22686,162.9189876957837
SO_22702,81.45949384789185
SO_22703,104.61024135831678
SO_22704,92.09463053927438
SO_22716,488.39049066756627
SO_22724,488.39049066756627
SO_22732,131.28949384789183
SO_22734,317.42091545601664
SO_22737,322.66018538061974
SO_22741,488.39049066756627
SO_22748,341.17785415649666
SO_22752,185.49112044374246
SO_22759,183.44479743317385
SO_22760,134.6117401735575
SO_22766,345.92
SO_22774,173.12233321056956
SO_22789,192.22
SO_22790,120.05518591793177
SO_22798,86.56116660528478
SO_22800,169.9442928023013
SO_22812,183.44479743317385
SO_22824,86.56116660528478
SO_2286,81.25407572838084
SO_22882,171.32613054846405
SO_22890,511.8455816781851
SO_22898,105.96558167818513
SO_22903,67.16941619227248
SO_2291,313.14144586567465
SO_22920,149.49349571374464
SO_22934,343.04175108399147
SO_22938,108.78
SO_22941,661.4150222304143
SO_22945,400.6747946029277
SO_22947,85.76043777099787
SO_22951,149.48473177134937
SO_22955,128.24988162117245
SO_22977,826.0808160501931
SO_22979,108.13414403417809
SO_2298,57.263847491628184
SO_22983,235.29907446602877
SO_2299,74.39874908331804
SO_22996,169.69
SO_22998,142.1536451915016
SO_23003,310.2059343636759
SO_23010,46.60773973355694
SO_23016,94.12
SO_23021,70.09074582638662
SO_23024,338.85842987219087
SO_23030,94.12
SO_23035,46.60773973355694
SO_23042,94.12
SO_23047,186.56716885618766
SO_23069,86.77
SO_23079,496.39698776377156
SO_23085,198.68801541579435
SO_23093,119.98396312915945
SO_23096,135.17128002960953
SO_23105,198.04191386436568
SO_23115,86.77
SO_23121,167.55046363123066
SO_23123,381.8960487299903
SO_23136,202.3657192985802
SO_23139,676.7216193677792
SO_23146,265.78348072512813
SO_23160,108.78
SO_23165,336.0246898496322
SO_23176,202.3657192985802
SO_2318,930.9557077903235
SO_23180,182.42336426840376
SO_23194,108.78
SO_23196,176.5
SO_23198,404.7314385971604
SO_23202,513.5114385971603
SO_23204,87.4930736074702
SO_23213,327.340009517602
SO_23215,146.6724286732782
SO_23221,168.15050304910525
SO_23229,982.020028552806
SO_23243,307.82551404897026
SO_2325,111.55262017919495
SO_23253,91.18619828724266
SO_23256,952.2346006473775
SO_23270,420.0924851684562
SO_23273,157.1727888477991
SO_2328,37.02820533507437
SO_23283,663.6410156158125
SO_23287,120.1651007242266
SO_23290,123.39877887374102
SO_23299,298.4351478176417
SO_2330,170.00056303448574
SO_23305,155.61135946023938
SO_2331,771.1230711300236
SO_23311,99.6084863473618
SO_23313,168.10061033219097
SO_23321,780.259452177405
SO_23326,369.2741722176901
SO_23330,149.41272952104273
SO_23338,390.1297260887025
SO_23346,388.5994163943674
SO_23352,535.6546371558966
SO_23356,49.8042431736809
SO_23362,223.933646987479
SO_23373,99.6084863473618
SO_23380,187.39656532453148
SO_2339,712.1607252013864
SO_23394,131.31578049863788
SO_2340,142.5495017595355
SO_23407,96.08904246012796
SO_2341,349.9301119122718
SO_23418,166.04638125894914
SO_23425,125.576131323076
SO_23431,198.21020297339675
SO_23434,111.2307813478303
SO_23436,84.23076387644663
SO_23439,164.20303343085473
SO_23443,125.576131323076
SO_23446,920.54
SO_23462,466.28732899820335
SO_23471,811.76
SO_23473,623.44
SO_23478,691.84
SO_23484,622.5049697372071
SO_23485,345.92
SO_23492,724.0078051299624
SO_23500,171.05268151314473
SO_23503,171.05268151314473
SO_23507,1480.5787889713188
SO_23508,528.7575185432161
SO_2351,322.6748224590012
SO_23510,44.211032380573286
SO_23527,199.68754266017268
SO_23530,291.5418036975965
SO_23535,88.42206476114657
SO_23539,132.63309714171987
SO_23541,221.86699367699362
SO_23546,362.8029984212045
SO_23565,399.37508532034536
SO_23567,384.44
SO_23568,174.93
SO_2357,349.9301119122718
SO_23585,163.57518322440433
SO_23593,94.99461500166568
SO_23605,531.1739085835432
SO_23623,181.76461500166567
SO_23627,304.3834418463552
SO_23628,837.2580457462391
SO_23636,349.86154836094727
SO_23639,414.21215319750667
SO_23660,179.59
SO_23685,366.3499069199135
SO_23686,181.15186819814087
SO_23688,123.25
SO_23689,329.15088151965665
SO_23698,329.15088151965665
SO_23716,188.90179289372077
SO_23722,648.0962718942536
SO_23746,348.9832005518705
SO_23753,98.59281907420159
SO_23759,86.65309569942576
SO_23773,128.63591516607022
SO_23777,463.8162212008403
SO_23782,152.45577801157813
SO_2379,349.9301119122718
SO_23798,92.76324424016806
SO_238,170.72737476869412
SO_23813,43.68591531843862
SO_23815,463.8162212008403
SO_23817,115.70028860113527
SO_23819,172.51179778751685
SO_23824,309.1897688718694
SO_23831,304.91155602315627
SO_23833,84.94999984763162
SO_23840,512.5142632959844
SO_23841,84.94999984763162
SO_23844,92.76324424016806
SO_2385,213.82425263930324
SO_23856,43.68591531843862
SO_23860,128.63591516607022
SO_23863,216.4265246317013
SO_2388,294.78703090333
SO_23884,83.07427982951819
SO_23885,178.55854733530666
SO_23886,217.56
SO_23899,166.14855965903638
SO_23907,178.55854733530666
SO_23910,693.6958173722448
SO_23916,320.06580278106435
SO_23927,677.1828974516777
SO_23931,132.82966997705347
SO_23934,340.6958173722449
SO_23944,86.77
SO_23945,360.0855326424927
SO_23955,86.77
SO_23959,1240.6651934374602
SO_23961,173.54
SO_23969,1222.6431081142994
SO_23978,985.2174753354554
SO_23992,162.0813883018478
SO_23994,86.77
SO_23996,47.92444529582385
SO_23999,310.16629835936504
SO_24,223.317
SO_240,157.2723760432813
SO_24000,173.54
SO_24004,362.8010162385707
SO_24015,208.1739188705516
SO_24025,557.1673372045731
SO_2404,148.77709285618045
SO_24044,586.8883766692511
SO_24049,817.0900272149865
SO_2405,71.27475087976775
SO_24055,136.09690352320905
SO_2406,452.88430669307746
SO_24063,153.8285411062029
SO_24068,177.53268861305872
SO_24069,222.36380704641812
SO_2407,104.26778631232403
SO_24070,563.78887643494
SO_24073,49.83
SO_24074,1104.478252635569
SO_24075,477.5137414054612
SO_24079,400.6854446313164
SO_2408,949.5476336018487
SO_24087,222.36380704641812
SO_24089,86.36460112078926
SO_24107,185.92690352320906
SO_24108,203.32929230118742
SO_24110,744.0186685018164
SO_24113,153.8285411062029
SO_24124,99.66
SO_24130,175.09943499359863
SO_24131,611.565208504005
SO_24135,694.9185693483461
SO_24138,192.22
SO_24140,212.79597254046303
SO_24141,164.58574989609698
SO_24148,131.3129862702315
SO_2415,524.8951678684076
SO_24163,81.4829862702315
SO_24166,49.83
SO_24176,105.26180533660403
SO_24178,454.1670805546227
SO_24180,319.1849987863482
SO_24181,638.2098124639015
SO_24188,155.39
SO_24190,382.77150662437805
SO_24194,243.64346988141466
SO_24198,1166.899173901731
SO_24207,149.49
SO_24211,162.965972540463
SO_24226,81.4829862702315
SO_24227,830.5899975726965
SO_24229,66.40307796590017
SO_2423,107.956234398988
SO_24230,49.83
SO_24235,495.4589432303295
SO_24240,162.84851287503244
SO_24241,256.44691136596293
SO_24246,155.34759620130248
SO_24250,155.39
SO_24254,179.59
SO_24270,166.66013032664
SO_24271,948.5210133765933
SO_24273,232.82006516332
SO_24283,83.33006516332
SO_24285,333.32026065328
SO_24303,179.59
SO_24317,91.95465430868126
SO_24321,95.08813210874652
SO_24335,326.34000000000003
SO_24336,170.18127799079892
SO_24347,172.36940073683635
SO_24349,87.52789361938355
SO_24354,81.24178614649286
SO_24362,543.9
SO_24364,956.9000956594333
SO_24367,883.1480382637733
SO_2437,134.77324774159882
SO_24373,262.1228744856503
SO_24379,409.80789458120387
SO_2440,207.57325342641008
SO_24406,49.51304520416043
SO_24407,126.82079643969985
SO_24409,171.47130535851917
SO_24425,303.15463808356014
SO_24427,93.14313187550836
SO_24436,49.51304520416043
SO_24437,178.46833793983308
SO_24442,89.23416896991654
SO_24445,171.47130535851917
SO_24453,1613.4610164986025
SO_24465,323.4024759837241
SO_24467,868.3159614945357
SO_24479,77.30775123553943
SO_2448,60.639496749761406
SO_24489,774.2488670600942
SO_24491,93.14313187550836
SO_2450,225.39467834540602
SO_24500,806.3527087722298
SO_24502,347.32638459781424
SO_24505,520.9895768967214
SO_24512,652.0338453888972
SO_24516,182.38751192782132
SO_24517,189.80917777609028
SO_24523,93.55700942846687
SO_24529,182.38751192782132
SO_24532,28.074863910506117
SO_24533,201.12987493291197
SO_24535,189.80917777609028
SO_24547,316.66353080512636
SO_24569,345.92
SO_24575,1082.661585167408
SO_24577,93.55700942846687
SO_2458,276.7643379018801
SO_24580,129.27356634588244
SO_24584,129.27356634588244
SO_24586,42.50356634588244
SO_24588,647.7274732499199
SO_24593,547.1625357834639
SO_24596,383.51738686073327
SO_24598,86.77
SO_24599,164.5673599954447
SO_24600,781.8781054180045
SO_24601,60.930502685862706
SO_24627,165.11077843098286
SO_24628,408.3920794051634
SO_24640,202.94
SO_24641,511.11811910774514
SO_24642,688.228903589297
SO_24652,96.54742494567327
SO_24653,128.0591016112797
SO_24658,339.7094835073714
SO_24664,65.7858700039195
SO_24666,1402.0008726143515
SO_24667,857.9452062210781
SO_24679,96.54742494567327
SO_24683,470.86493303186484
SO_24685,79.78538913844305
SO_24686,187.48496071696653
SO_24695,79.78538913844305
SO_24707,369.31400050978306
SO_24712,136.47182367410048
SO_24717,332.63051044911685
SO_2472,246.5
SO_24730,166.25650993933377
SO_24731,166.25650993933377
SO_24732,90.35683048834257
SO_24739,71.2161567277989
SO_24747,217.68988721465223
SO_24753,86.77
SO_24761,574.3583557518596
SO_24763,94.12477714964378
SO_24768,66.54114714256579
SO_24781,213.64847018339668
SO_24782,311.72
SO_24787,173.54
SO_24789,217.56
SO_24800,532.6786049056439
SO_24810,58.547321179336876
SO_24813,173.03644203694475
SO_24814,79.73980575268327
SO_24815,202.94
SO_24822,173.03644203694475
SO_24825,79.39279213739911
SO_24829,343.6323995138887
SO_24844,159.47961150536653
SO_24876,152.12512877905684
SO_24890,49.83
SO_24919,72.09359588378759
SO_2492,345.95542237735015
SO_24922,796.2927571690711
SO_24924,282.36
SO_24925,620.8937537368517
SO_24937,175.39900343221942
SO_24938,49.83
SO_24940,526.1970102966583
SO_24941,763.1059661662256
SO_24944,49.83
SO_24964,56.16203111229922
SO_24966,117.60685649060085
SO_24967,74.97676051195928
SO_24969,176.79316247595108
SO_24971,85.26019195728311
SO_24972,109.88663302215551
SO_24974,117.60685649060085
SO_24982,109.88663302215551
SO_24984,196.36183053505027
SO_24985,608.8199999999999
SO_24986,608.8199999999999
SO_24989,42.630095978641556
SO_24992,454.77969827181784
SO_25009,625.1247933329123
SO_2501,333.2266556957745
SO_25011,109.88663302215551
SO_25013,235.2137129812017
SO_25024,107.08
SO_2503,1269.3746238240615
SO_25031,196.36183053505027
SO_2504,320.28205300737926
SO_25046,74.97676051195928
SO_25048,74.97676051195928
SO_25050,572.3390632183398
SO_25053,588.4182080935507
SO_25057,137.18
SO_25059,590.9297885328915
SO_25067,405.35152728860123
SO_25069,378.51914141964636
SO_25076,169.44107543061133
SO_25087,334.874915747142
SO_2510,173.54
SO_25100,166.83682049462982
SO_25107,166.83682049462982
SO_25109,116.69548801742712
SO_25115,233.39097603485425
SO_25121,49.83
SO_25123,334.27427836820084
SO_25132,677.7643017224453
SO_25140,84.35345010952823
SO_25142,170.26667670335993
SO_25144,182.071898451527
SO_25155,78.434696142255
SO_25160,139.3752012106683
SO_25171,83.31930455580158
SO_25175,665.371723870225
SO_25179,130.32920499226358
SO_25189,67.22567461198302
SO_25191,192.22
SO_25203,338.42766324097505
SO_25205,26.767173616018948
SO_25209,83.31930455580158
SO_25212,185.796419559732
SO_25228,333.2772182232063
SO_25229,53.534347232037895
SO_25230,969.9435971089287
SO_25231,47.009900436462004
SO_25234,92.898209779866
SO_25238,264.216981234315
SO_25243,651.7343061192483
SO_25250,436.06500741875556
SO_25272,72.82093648829532
SO_25275,177.3391054287256
SO_25276,163.04544746301485
SO_25286,118.10550883788395
SO_25287,338.02740066578644
SO_25311,505.8609832996327
SO_25354,47.955891971139515
SO_25355,161.27854039124006
SO_25364,77.04
SO_25365,744.1710264102685
SO_25366,416.4898661682355
SO_25368,168.3809563691052
SO_25370,88.64028056534531
SO_25387,84.1904781845526
SO_25397,435.49184011464035
SO_25400,51.951737816414315
SO_25408,879.3561936836029
SO_25413,416.4898661682355
SO_25417,495.8640447696114
SO_25418,98.94660080496558
SO_2542,736.8153726270974
SO_25421,225.52365659856935
SO_25424,84.1904781845526
SO_25429,191.74607445699576
SO_25430,98.94660080496558
SO_25433,49.47330040248279
SO_25440,166.53298526811122
SO_25443,112.37189585561985
SO_25448,1081.7317286326813
SO_25450,394.86013290988615
SO_25454,352.6772739896734
SO_25457,570.7952045211028
SO_25458,168.98746034628394
SO_25459,204.32909132989113
SO_25468,859.3063315267891
SO_25473,1645.115813897386
SO_25475,401.8077441748188
SO_25481,321.8881826597822
SO_25494,63.83282348225096
SO_25496,127.66564696450192
SO_25497,179.59
SO_25504,281.8329726966341
SO_2551,86.77
SO_2552,83.30666392394363
SO_25526,173.54
SO_25529,167.422697172793
SO_25533,117.55909132989112
SO_25535,83.9254039021872
SO_25536,576.7470480024161
SO_25543,130.43952974362165
SO_25547,172.13153229806372
SO_25554,309.5497992489859
SO_25562,314.18850258517887
SO_25579,86.77
SO_25580,727.5139480406391
SO_25586,208.72661173495035
SO_25611,153.3685997183088
SO_25619,1393.5383129746035
SO_25631,157.18309007043905
SO_25667,171.02834133368816
SO_25670,93.77530759686336
SO_25671,123.25
SO_25673,239.1962704842494
SO_25679,245.91625900505636
SO_2568,83.30666392394363
SO_25685,507.4230809631694
