order_date,sum,count,multiorder_ratio,multiorder_ratio_smooth
2022-06-12,7,56,0.125,0.11010842515848773
2022-06-13,1,39,0.02564102564102564,0.12325938767115237
2022-06-14,3,34,0.08823529411764706,0.12154051830522418
2022-06-15,7,22,0.3181818181818182,0.1216626184273243
2022-06-16,17,150,0.11333333333333333,0.11664656706295833
2022-06-17,15,102,0.14705882352941177,0.11962808167237991
2022-06-18,4,117,0.03418803418803419,0.10957406006373648
2022-06-19,8,89,0.0898876404494382,0.08044604522143592
2022-06-20,4,86,0.046511627906976744,0.08211271188810257
2022-06-21,1,56,0.017857142857142856,0.0822683296907792
2022-06-22,8,70,0.11428571428571428,0.09325734067979019
2022-06-23,8,64,0.125,0.08591075468151879
2022-06-24,4,27,0.14814814814814814,0.07926623640909355
2022-06-25,5,45,0.1111111111111111,0.09745254318987039
2022-06-26,1,26,0.038461538461538464,0.09955919230112777
2022-06-27,0,37,0.0,0.09901806676000224
2022-06-28,9,62,0.14516129032258066,0.09190556784422463
2022-06-29,8,62,0.12903225806451613,0.09003815421210513
2022-06-30,8,66,0.12121212121212122,0.10424808221513658
2022-07-01,6,61,0.09836065573770492,0.11874083583832498
2022-07-02,5,51,0.09803921568627451,0.11099052163639789
2022-07-03,8,58,0.13793103448275862,0.11104473687087878
2022-07-04,7,69,0.10144927536231885,0.11204373786987976
2022-07-05,5,55,0.09090909090909091,0.10767744564584929
2022-07-06,11,85,0.12941176470588237,0.10352406015372138
2022-07-07,10,78,0.1282051282051282,0.11470765754421534
2022-07-08,4,59,0.06779661016949153,0.10454390825003126
2022-07-09,4,58,0.06896551724137931,0.10318480223976247
2022-07-10,16,74,0.21621621621621623,0.09676984188942514
2022-07-11,2,66,0.030303030303030304,0.0982116624801819
2022-07-12,7,86,0.08139534883720931,0.10849571048976299
2022-07-13,6,71,0.08450704225352113,0.11879001388751467
2022-07-14,13,94,0.13829787234042554,0.1149290100265108
2022-07-15,13,93,0.13978494623655913,0.13536191045941123
2022-07-16,11,78,0.14102564102564102,0.1331016849814961
2022-07-17,14,74,0.1891891891891892,0.1353149646595645
2022-07-18,13,75,0.17333333333333334,0.1421925083203754
2022-07-19,8,122,0.06557377049180328,0.13162172652718274
2022-07-20,7,70,0.1,0.13921445742088448
2022-07-21,11,59,0.1864406779661017,0.1260123151864842
2022-07-22,5,76,0.06578947368421052,0.11593665875568758
2022-07-23,20,103,0.1941747572815534,0.1296104519112364
2022-07-24,9,93,0.0967741935483871,0.13437235667314118
2022-07-25,11,107,0.102803738317757,0.13178323577557927
2022-07-26,15,93,0.16129032258064516,0.12609531467412433
2022-07-27,14,105,0.13333333333333333,0.11899098426882306
2022-07-28,17,101,0.16831683168316833,0.11732415418744253
2022-07-29,2,77,0.025974025974025976,0.11483302780755389
2022-07-30,13,90,0.14444444444444443,0.104778566140189
2022-07-31,8,94,0.0851063829787234,0.11315951852114137
2022-08-01,7,82,0.08536585365853659,0.10240329339696784
2022-08-02,7,77,0.09090909090909091,0.11809307099150734
2022-08-03,24,125,0.192,0.10828066117909751
2022-08-04,8,86,0.09302325581395349,0.10963611998136483
2022-08-05,11,81,0.13580246913580246,0.11564828094331059
2022-08-06,5,66,0.07575757575757576,0.11992971379617201
2022-08-07,7,74,0.0945945945945946,0.1298241796906379
2022-08-08,13,102,0.12745098039215685,0.1425091691198134
2022-08-09,11,91,0.12087912087912088,0.14831890041974077
2022-08-10,29,111,0.26126126126126126,0.1672582943591347
2022-08-11,18,99,0.18181818181818182,0.1714543440097298
2022-08-12,18,102,0.17647058823529413,0.1647910726405761
2022-08-13,25,120,0.20833333333333334,0.16963147033811662
2022-08-14,15,121,0.12396694214876033,0.14973003580253577
2022-08-15,8,99,0.08080808080808081,0.13901259790063183
2022-08-16,13,84,0.15476190476190477,0.1306754047556573
2022-08-17,15,123,0.12195121951219512,0.11366860203456887
2022-08-18,11,103,0.10679611650485436,0.10865745156887295
2022-08-19,15,127,0.11811023622047244,0.11532072293802667
2022-08-20,10,112,0.08928571428571429,0.12222973654346884
2022-08-21,8,90,0.08888888888888889,0.11766527661315526
2022-08-22,13,102,0.12745098039215685,0.11999110612345079
2022-08-23,26,128,0.203125,0.12352637850011801
2022-08-24,9,100,0.09,0.1324855621735874
2022-08-25,16,130,0.12307692307692308,0.14903349368214883
2022-08-26,12,84,0.14285714285714285,0.1554163747034098
2022-08-27,19,125,0.152,0.14342784584815907
2022-08-28,26,127,0.2047244094488189,0.1472373696576829
2022-08-29,21,122,0.1721311475409836,0.1532931843465911
2022-08-30,18,151,0.11920529801324503,0.15777679597305985
2022-08-31,14,120,0.11666666666666667,0.15919176195945445
2022-09-01,23,139,0.16546762589928057,0.17012398918105173
2022-09-02,23,132,0.17424242424242425,0.17304705275985297
2022-09-03,17,105,0.1619047619047619,0.16650265238836712
2022-09-04,36,128,0.28125,0.16917003513093784
2022-09-05,26,135,0.1925925925925926,0.16233852554868772
2022-09-06,8,109,0.07339449541284404,0.14401489515609178
2022-09-07,18,133,0.13533834586466165,0.13820166077142884
2022-09-08,14,119,0.11764705882352941,0.12030356116461362
2022-09-09,4,87,0.04597701149425287,0.10982834151508204
2022-09-10,12,99,0.12121212121212122,0.11814040608016449
2022-09-11,17,109,0.1559633027522936,0.11811137597594638
2022-09-12,13,109,0.11926605504587157,0.12019485399525331
2022-09-13,15,114,0.13157894736842105,0.137596028767407
2022-09-14,20,148,0.13513513513513514,0.14487017538581592
2022-09-15,16,121,0.1322314049586777,0.13699546586898168
2022-09-16,25,149,0.16778523489932887,0.1351799404408829
2022-09-17,21,122,0.1721311475409836,0.1370868817070919
2022-09-18,12,119,0.10084033613445378,0.13442541302620578
2022-09-19,13,122,0.10655737704918032,0.14274609667156474
2022-09-20,20,138,0.14492753623188406,0.15190307139609124
2022-09-21,12,103,0.11650485436893204,0.16104306619182376
2022-09-22,20,105,0.19047619047619047,0.1666373038869018
2022-09-23,32,138,0.2318840579710145,0.1718229847166107
2022-09-24,34,144,0.2361111111111111,0.1749285747787225
2022-09-25,14,100,0.14,0.18649248548306982
2022-09-26,16,112,0.14285714285714285,0.19341560871466332
2022-09-27,26,156,0.16666666666666666,0.1853711031593712
2022-09-28,31,157,0.19745222929936307,0.16319556627795198
2022-09-29,27,113,0.23893805309734514,0.16195458503697072
2022-09-30,23,131,0.17557251908396945,0.17494159802398368
2022-10-01,11,136,0.08088235294117647,0.16818964351083518
2022-10-02,13,99,0.13131313131313133,0.16523869362671145
2022-10-03,36,154,0.23376623376623376,0.13936914885129378
2022-10-04,16,134,0.11940298507462686,0.14514450326786957
2022-10-05,32,181,0.17679558011049723,0.162346838747516
2022-10-06,7,121,0.05785123966942149,0.157193262165368
2022-10-07,27,125,0.216,0.13845010056506352
2022-10-08,31,154,0.2012987012987013,0.14128403217284738
2022-10-09,8,84,0.09523809523809523,0.13751930328222012
2022-10-10,8,78,0.10256410256410256,0.13796564186603097
2022-10-11,11,79,0.13924050632911392,0.12860028156261757
2022-10-12,17,113,0.1504424778761062,0.11770046709137454
2022-10-13,5,82,0.06097560975609756,0.12586373239749696
2022-10-14,17,113,0.1504424778761062,0.1361550284030787
2022-10-15,11,88,0.125,0.14193317035606243
2022-10-16,16,105,0.1523809523809524,0.152511358647814
2022-10-17,22,126,0.1746031746031746,0.1762011463557058
2022-10-18,23,128,0.1796875,0.17808598717859975
2022-10-19,33,147,0.22448979591836735,0.1787473628399754
2022-10-20,22,97,0.2268041237113402,0.18639042006286455
2022-10-21,18,110,0.16363636363636364,0.18430425226241104
2022-10-22,14,108,0.12962962962962962,0.1878204773008135
2022-10-23,21,102,0.20588235294117646,0.17883852954335552
2022-10-24,20,125,0.16,0.1620935177411484
2022-10-25,19,93,0.20430107526881722,0.15478832293595363
2022-10-26,16,99,0.16161616161616163,0.15358582173345242
2022-10-27,8,73,0.1095890410958904,0.1391242231405269
2022-10-28,9,80,0.1125,0.13055279456909832
2022-10-29,12,99,0.12121212121212122,0.1500992782751926
2022-10-30,9,86,0.10465116279069768,0.16589374366643214
2022-10-31,6,60,0.1,0.1796499310729016
2022-11-01,321,941,0.34112646121147716,0.1778642167871873
2022-11-02,135,496,0.2721774193548387,0.16054819947117
2022-11-03,28,136,0.20588235294117646,0.16037635848136592
2022-11-06,3,30,0.1,0.18037635848136588
2022-11-07,0,28,0.0,0.1516440068797263
2022-11-08,6,58,0.10344827586206896,0.15238822335380173
2022-11-09,24,100,0.24,0.1464139586479194
2022-11-10,7,50,0.14,0.14105681579077656
2022-11-11,276,995,0.27738693467336684,0.1562083309422917
2022-11-12,21,128,0.1640625,0.14823272690757436
2022-11-13,4,64,0.0625,0.13331747267028624
2022-11-14,7,66,0.10606060606060606,0.12474604409885766
2022-11-15,3,63,0.047619047619047616,0.10552750241082565
2022-11-16,8,59,0.13559322033898305,0.11010120689261838
2022-11-17,6,75,0.08,0.11525714250630047
2022-11-18,10,70,0.14285714285714285,0.10736954987294513
2022-11-19,10,51,0.19607843137254902,0.11247159068927164
2022-11-20,7,71,0.09859154929577464,0.09310113064084549
2022-11-21,3,59,0.05084745762711865,0.09916527058253646
2022-11-22,5,60,0.08333333333333333,0.08974611830624132
2022-11-23,0,74,0.0,0.07239589463468314
2022-11-24,6,49,0.12244897959183673,0.06947210187814391
2022-11-25,3,39,0.07692307692307693,0.06799968515148991
2022-11-26,5,67,0.07462686567164178,0.07566439487099415
2022-11-27,5,64,0.078125,0.09044271999414685
2022-11-28,3,74,0.04054054054054054,0.07295000862388447
2022-11-29,10,73,0.136986301369863,0.0708895690634449
2022-11-30,6,58,0.10344827586206896,0.06643976837743396
2022-12-01,0,52,0.0,0.06679979141890861
2022-12-02,3,48,0.0625,0.06392373752244655
2022-12-03,2,46,0.043478260869565216,0.05328283732675184
2022-12-04,5,62,0.08064516129032258,0.044998018697105624
2022-12-05,1,49,0.02040816326530612,0.05082892248719308
2022-12-06,4,64,0.0625,0.05288936204763265
2022-12-07,2,44,0.045454545454545456,0.04902010229811631
2022-12-08,2,49,0.04081632653061224,0.047351581719695834
2022-12-09,3,39,0.07692307692307693,0.050929636318158604
2022-12-10,1,61,0.01639344262295082,0.049390227451163525
2022-12-11,4,58,0.06896551724137931,0.04289672095765703
2022-12-12,2,44,0.045454545454545456,0.04439182449357689
2022-12-13,3,58,0.05172413793103448,0.04092161049704711
2022-12-14,0,44,0.0,0.043341594884244605
2022-12-15,2,39,0.05128205128205128,0.05522850857025875
2022-12-16,3,57,0.05263157894736842,0.055703643191734833
2022-12-17,1,30,0.03333333333333333,0.0567178419746963
2022-12-18,7,46,0.15217391304347827,0.0567178419746963
2022-12-19,2,41,0.04878048780487805,0.05997384523069955
2022-12-20,2,34,0.058823529411764705,0.05245504823821835
2022-12-21,0,42,0.0,0.05390432360053719
2022-12-22,2,27,0.07407407407407407,0.03216519316575458
2022-12-23,0,52,0.0,0.04662512347934343
2022-12-24,2,46,0.043478260869565216,0.0469681178199368
2022-12-25,0,24,0.0,0.061849070200889186
2022-12-26,6,40,0.15,0.05587535454975418
2022-12-27,3,49,0.061224489795918366,0.05587535454975418
2022-12-28,5,48,0.10416666666666667,0.07283019759155375
2022-12-29,1,31,0.03225806451612903,0.0864356397684245
2022-12-30,0,26,0.0,0.07272907606186078
2022-12-31,6,37,0.16216216216216217,0.0639827203767296
2023-01-01,4,42,0.09523809523809523,0.0633874822814915
2023-01-02,2,37,0.05405405405405406,0.06650119507262364
2023-01-03,0,29,0.0,0.07110949000349921
2023-01-04,2,20,0.1,0.047943466837476044
2023-01-05,2,37,0.05405405405405406,0.03433802466060531
2023-01-06,1,31,0.03225806451612903,0.0310803026528833
2023-01-07,0,27,0.0,0.04383540469369963
2023-01-08,0,30,0.0,0.04995785367329147
2023-01-09,1,32,0.03125,0.04223584595128375
2023-01-10,5,56,0.08928571428571429,0.03762755102040817
2023-01-11,4,28,0.14285714285714285,0.048616562009419155
2023-01-12,0,29,0.0,0.05482774213364276
2023-01-13,0,41,0.0,0.050363456419357036
2023-01-14,2,26,0.07692307692307693,0.04626636303654937
2023-01-15,1,23,0.043478260869565216,0.025858199771243255
2023-01-16,0,27,0.0,0.03728677119981468
2023-01-17,2,33,0.06060606060606061,0.03728677119981468
2023-01-18,0,18,0.0,0.026297760210803694
2023-01-19,2,25,0.08,0.02008658008658009
2023-01-20,0,29,0.0,0.02008658008658009
2023-01-21,0,3,0.0,0.011428571428571432
2023-01-22,0,13,0.0,0.011428571428571432
2023-01-23,0,4,0.0,0.0
2023-01-24,0,6,0.0,0.0
2023-01-25,0,17,0.0,0.0
2023-01-26,0,4,0.0,0.006493506493506497
2023-01-27,0,5,0.0,0.006493506493506497
2023-01-28,0,4,0.0,0.006493506493506497
2023-01-29,1,22,0.045454545454545456,0.01220779220779221
2023-01-30,0,15,0.0,0.023636363636363643
2023-01-31,0,24,0.0,0.028927368927368934
2023-02-01,1,25,0.04,0.028927368927368934
2023-02-02,2,25,0.08,0.028148148148148155
2023-02-03,1,27,0.037037037037037035,0.03655150949268597
2023-02-04,0,23,0.0,0.0414776178670702
2023-02-05,1,25,0.04,0.03576333215278449
2023-02-06,1,17,0.058823529411764705,0.03532377171322405
2023-02-07,1,29,0.034482758620689655,0.03955657594602829
2023-02-08,0,29,0.0,0.03955657594602829
2023-02-09,2,26,0.07692307692307693,0.03384229023174257
2023-02-10,1,15,0.06666666666666667,0.03295772587968596
2023-02-11,0,15,0.0,0.028031617505301722
2023-02-12,0,21,0.0,0.03993637941006362
2023-02-13,1,19,0.05263157894736842,0.028947368421052635
2023-02-14,0,24,0.0,0.019423558897243114
2023-02-15,2,24,0.08333333333333333,0.019423558897243114
2023-02-16,0,26,0.0,0.019423558897243114
2023-02-17,0,24,0.0,0.011904761904761908
2023-02-18,0,18,0.0,0.011904761904761908
2023-02-19,0,16,0.0,0.0
2023-02-20,0,16,0.0,0.0
2023-02-21,0,26,0.0,0.006493506493506497
2023-02-22,0,10,0.0,0.006493506493506497
2023-02-23,0,16,0.0,0.006493506493506497
2023-02-24,1,22,0.045454545454545456,0.006493506493506497
2023-02-25,0,21,0.0,0.006493506493506497
2023-02-26,0,22,0.0,0.006493506493506497
2023-02-27,0,18,0.0,0.006493506493506497
2023-02-28,0,24,0.0,0.0
2023-03-01,0,11,0.0,0.011428571428571432
2023-03-02,0,9,0.0,0.011428571428571432
2023-03-03,0,17,0.0,0.011428571428571432
2023-03-04,2,25,0.08,0.011428571428571432
2023-03-05,0,17,0.0,0.018947368421052633
2023-03-06,0,14,0.0,0.018947368421052633
2023-03-07,0,23,0.0,0.018947368421052633
2023-03-08,1,19,0.05263157894736842,0.007518796992481207
2023-03-09,0,12,0.0,0.007518796992481207
2023-03-10,0,16,0.0,0.02255639097744361
2023-03-11,0,16,0.0,0.03398496240601504
2023-03-12,0,20,0.0,0.026466165413533835
2023-03-13,2,19,0.10526315789473684,0.037455176402544824
2023-03-14,2,25,0.08,0.037455176402544824
2023-03-15,0,18,0.0,0.037455176402544824
2023-03-16,2,26,0.07692307692307693,0.037455176402544824
2023-03-17,0,18,0.0,0.029560439560439567
2023-03-18,0,20,0.0,0.03343799058084773
2023-03-19,0,18,0.0,0.039152276295133445
2023-03-20,1,20,0.05,0.028163265306122454
2023-03-21,3,28,0.10714285714285714,0.04679680567879326
2023-03-22,1,25,0.04,0.056320615202602786
2023-03-23,0,13,0.0,0.056320615202602786
2023-03-24,3,23,0.13043478260869565,0.049177758059745634
2023-03-25,1,15,0.06666666666666667,0.03387163561076605
2023-03-26,0,23,0.0,0.03436853002070394
2023-03-27,0,17,0.0,0.03436853002070394
2023-03-28,0,20,0.0,0.01573498964803313
2023-03-29,1,23,0.043478260869565216,0.006211180124223606
2023-03-30,0,15,0.0,0.019198193111236595
2023-03-31,0,12,0.0,0.019198193111236595
2023-04-01,0,23,0.0,0.019198193111236595
2023-04-02,1,11,0.09090909090909091,0.018939393939393943
2023-04-03,0,21,0.0,0.038419913419913417
2023-04-04,0,14,0.0,0.038419913419913417
2023-04-05,1,24,0.041666666666666664,0.038419913419913417
2023-04-06,3,22,0.13636363636363635,0.025432900432900436
2023-04-07,0,17,0.0,0.025432900432900436
2023-04-08,0,14,0.0,0.025432900432900436
2023-04-09,0,18,0.0,0.019480519480519484
2023-04-10,0,24,0.0,0.0
2023-04-11,0,18,0.0,0.0
2023-04-12,0,23,0.0,0.0
2023-04-13,0,21,0.0,0.0
2023-04-14,0,11,0.0,0.016806722689075633
2023-04-15,0,18,0.0,0.016806722689075633
2023-04-16,0,22,0.0,0.023609443777511008
2023-04-17,2,17,0.11764705882352941,0.023609443777511008
2023-04-18,0,26,0.0,0.023609443777511008
2023-04-19,1,21,0.047619047619047616,0.023609443777511008
2023-04-20,0,25,0.0,0.023609443777511008
2023-04-21,0,27,0.0,0.006802721088435377
2023-04-22,0,23,0.0,0.012093726379440669
2023-04-23,0,13,0.0,0.005291005291005295
2023-04-24,0,13,0.0,0.009899300221880871
2023-04-25,1,27,0.037037037037037035,0.018062565528003317
2023-04-26,0,22,0.0,0.023557071022508813
2023-04-27,1,31,0.03225806451612903,0.03069992816536596
2023-04-28,2,35,0.05714285714285714,0.03546183292727072
2023-04-29,1,26,0.038461538461538464,0.03017082763626543
2023-04-30,1,20,0.05,0.03017082763626543
2023-05-01,1,30,0.03333333333333333,0.03396589404992767
2023-05-02,0,26,0.0,0.025802628743805216
2023-05-03,0,25,0.0,0.03711484593837535
2023-05-04,2,34,0.058823529411764705,0.03769399651752593
2023-05-05,0,27,0.0,0.03293209175562117
2023-05-06,4,34,0.11764705882352941,0.040450888748102376
2023-05-07,2,37,0.05405405405405406,0.040450888748102376
2023-05-08,0,23,0.0,0.037149568219891085
2023-05-09,1,19,0.05263157894736842,0.04773157880190167
2023-05-10,0,32,0.0,0.03525386044183037
2023-05-11,1,28,0.03571428571428571,0.027531852719822645
2023-05-12,2,27,0.07407407407407407,0.027531852719822645
2023-05-13,1,33,0.030303030303030304,0.020013055727341442
2023-05-14,0,35,0.0,0.02349737628483273
2023-05-15,0,36,0.0,0.028247552217274676
2023-05-16,0,38,0.0,0.022427446397168854
2023-05-17,1,41,0.024390243902439025,0.03757896154868401
2023-05-18,2,29,0.06896551724137931,0.04650753297725544
2023-05-19,1,30,0.03333333333333333,0.06644108779453119
2023-05-20,3,22,0.13636363636363635,0.09365197214827267
2023-05-21,2,32,0.0625,0.09016765159078137
2023-05-22,6,43,0.13953488372093023,0.09256033280119659
2023-05-23,8,42,0.19047619047619047,0.09444294631171705
2023-05-24,0,41,0.0,0.07742548101838972
2023-05-25,3,35,0.08571428571428572,0.09706833816124685
2023-05-26,2,43,0.046511627906976744,0.0806191039014624
2023-05-27,1,58,0.017241379310344827,0.0534082195477209
2023-05-28,8,40,0.2,0.058699224838726194
2023-05-29,1,41,0.024390243902439025,0.062229962287079776
2023-05-30,0,28,0.0,0.0752446838573806
2023-05-31,1,27,0.037037037037037035,0.0891506772892361
2023-06-01,18,163,0.11042944785276074,0.07356626170482052
2023-06-02,15,109,0.13761467889908258,0.07008194114732923
2023-06-03,11,96,0.11458333333333333,0.08739795846334654
2023-06-04,5,55,0.09090909090909091,0.08210695317234126
2023-06-05,0,30,0.0,0.08061703205051829
2023-06-06,8,66,0.12121212121212122,0.07375096918007366
2023-06-07,0,44,0.0,0.05738192156102605
2023-06-08,6,60,0.1,0.052966337145441626
2023-06-09,6,67,0.08955223880597014,0.06557137916224835
2023-06-10,0,39,0.0,0.06057063278219162
2023-06-11,3,50,0.06,0.07184882827091343
2023-06-12,6,68,0.08823529411764706,0.057563113985199144
2023-06-13,5,58,0.08620689655172414,0.07117481175902467
2023-06-14,3,38,0.07894736842105263,0.09349624033045324
2023-06-15,0,17,0.0,0.11200230942475763
2023-06-16,39,211,0.1848341232227488,0.12373589174657525
2023-06-17,15,96,0.15625,0.12320265321120374
2023-06-18,29,153,0.1895424836601307,0.12491147070949493
2023-06-19,23,135,0.17037037037037037,0.13919718499520922
2023-06-20,8,97,0.08247422680412371,0.11959503133753764
2023-06-21,6,66,0.09090909090909091,0.10124185673436303
2023-06-22,4,40,0.1,0.07999526285871751
2023-06-23,2,42,0.047619047619047616,0.05876222858220499
2023-06-24,1,36,0.027777777777777776,0.05661101480119855
2023-06-25,2,49,0.04081632653061224,0.048666018620908254
2023-06-26,1,46,0.021739130434782608,0.047713637668527306
2023-06-27,6,89,0.06741573033707865,0.04884742451659986
2023-06-28,3,85,0.03529411764705882,0.05292746028677647
2023-06-29,7,75,0.09333333333333334,0.05461535348917022
2023-06-30,4,72,0.05555555555555555,0.06579547771277271
2023-07-01,4,71,0.056338028169014086,0.06410116702969797
2023-07-02,4,76,0.05263157894736842,0.07664156780539287
2023-07-03,8,80,0.1,0.06894733221642044
2023-07-04,5,90,0.05555555555555555,0.07250507715347572
2023-07-05,8,65,0.12307692307692308,0.08628218424044197
2023-07-06,3,76,0.039473684210526314,0.09175040023497374
2023-07-07,7,87,0.08045977011494253,0.09045169893627245
2023-07-08,11,72,0.1527777777777778,0.10352359436110904
2023-07-09,7,77,0.09090909090909091,0.09721937226741327
2023-07-10,7,77,0.09090909090909091,0.10134828429106213
2023-07-11,15,102,0.14705882352941177,0.11026219468280506
2023-07-12,6,76,0.07894736842105263,0.0994258088464192
2023-07-13,8,117,0.06837606837606838,0.08976105499561884
2023-07-14,13,91,0.14285714285714285,0.09617439474229192
2023-07-15,7,91,0.07692307692307693,0.08525002499439276
2023-07-16,2,86,0.023255813953488372,0.08825754379138524
2023-07-17,11,81,0.13580246913580246,0.09061891407728383
2023-07-18,6,85,0.07058823529411765,0.08290916351039042
2023-07-19,8,80,0.1,0.08761873964853797
2023-07-20,9,106,0.08490566037735849,0.09373044277647631
2023-07-21,8,90,0.08888888888888889,0.08731710302980321
2023-07-22,10,91,0.10989010989010989,0.09055026069965082
2023-07-23,7,106,0.0660377358490566,0.09246484096474653
2023-07-24,10,110,0.09090909090909091,0.10248385515225568
2023-07-25,11,118,0.09322033898305085,0.1045637675769957
2023-07-26,11,97,0.1134020618556701,0.10156359314824984
2023-07-27,20,129,0.15503875968992248,0.10867098426755753
2023-07-28,9,87,0.10344827586206896,0.10919748479405807
2023-07-29,8,90,0.08888888888888889,0.10573251025953356
2023-07-30,11,95,0.11578947368421053,0.10822380449377027
2023-07-31,7,74,0.0945945945945946,0.1028064269833695
2023-08-01,6,87,0.06896551724137931,0.1211108086271341
2023-08-02,14,107,0.1308411214953271,0.12397109465573695
2023-08-03,13,111,0.11711711711711711,0.1274798665855615
2023-08-04,22,95,0.23157894736842105,0.13539492450061943
2023-08-05,11,101,0.10891089108910891,0.14898020775185095
2023-08-06,16,114,0.14035087719298245,0.14468507522372562
2023-08-07,18,120,0.15,0.14962893533999952
2023-08-08,21,128,0.1640625,0.1407593036336149
2023-08-09,13,129,0.10077519379844961,0.14390808789979662
2023-08-10,22,145,0.15172413793103448,0.1408071151288863
2023-08-11,20,118,0.1694915254237288,0.13949926804639134
2023-08-12,22,168,0.13095238095238096,0.13795957826536945
2023-08-13,14,118,0.11864406779661017,0.1434966768257238
2023-08-14,20,142,0.14084507042253522,0.1431941284373758
2023-08-15,21,137,0.15328467153284672,0.13220856660435634
2023-08-16,18,129,0.13953488372093023,0.13625708866804906
2023-08-17,19,127,0.14960629921259844,0.1406111942710396
2023-08-18,10,108,0.09259259259259259,0.1419822524786926
2023-08-19,18,113,0.1592920353982301,0.12937596374635793
2023-08-20,17,114,0.14912280701754385,0.139517596899007
2023-08-21,17,113,0.1504424778761062,0.14499811484178293
2023-08-22,8,123,0.06504065040650407,0.14926331298453213
2023-08-23,36,171,0.21052631578947367,0.14324837935621354
2023-08-24,25,133,0.18796992481203006,0.14867323180992845
2023-08-25,18,147,0.12244897959183673,0.14933576552816233
2023-08-26,15,128,0.1171875,0.15554812001051113
2023-08-27,29,155,0.1870967741935484,0.14663695320460748
2023-08-28,29,187,0.15508021390374332,0.14802330946069622
2023-08-29,14,129,0.10852713178294573,0.14784661540645114
2023-08-30,20,135,0.14814814814814814,0.14819956107189683
2023-08-31,34,172,0.19767441860465115,0.1454627263724913
2023-09-01,16,132,0.12121212121212122,0.14463037172099708
2023-09-02,14,117,0.11965811965811966,0.15125929253268894
2023-09-03,22,131,0.16793893129770993,0.15536252112571344
2023-09-04,20,134,0.14925373134328357,0.1428713499639691
2023-09-05,22,142,0.15492957746478872,0.16070272493820123
2023-09-06,26,147,0.17687074829931973,0.17054748335438824
2023-09-07,14,127,0.11023622047244094,0.1639778102421718
2023-09-08,31,126,0.24603174603174602,0.1679230983787484
2023-09-09,33,175,0.18857142857142858,0.17077078559494172
2023-09-10,15,123,0.12195121951219512,0.16224460726646747
2023-09-11,26,147,0.17687074829931973,0.15174867661074062
2023-09-12,32,183,0.17486338797814208,0.13402288710794766
2023-09-13,15,128,0.1171875,0.12232220683583882
2023-09-14,5,136,0.03676470588235294,0.13294617810622636
2023-09-15,15,123,0.12195121951219512,0.13581745648770882
2023-09-16,16,150,0.10666666666666667,0.12772008937394827
2023-09-17,32,163,0.19631901840490798,0.12335247126371206
2023-09-18,26,132,0.19696969696969696,0.1438614945451558
2023-09-19,13,110,0.11818181818181818,0.13921573380183405
2023-09-20,11,127,0.08661417322834646,0.1494077058786229
2023-09-21,22,122,0.18032786885245902,0.1431723826386633
2023-09-22,11,123,0.08943089430894309,0.1315752078835938
2023-09-23,34,191,0.17801047120418848,0.12568110198948793
2023-09-24,20,131,0.15267175572519084,0.13598338563260395
2023-09-25,11,95,0.11578947368421053,0.13601591230447488
2023-09-26,9,117,0.07692307692307693,0.14329019557362338
2023-09-27,20,126,0.15873015873015872,0.14075390115251218
2023-09-28,26,144,0.18055555555555555,0.14048560044800648
2023-09-29,16,114,0.14035087719298245,0.15281962700375756
2023-09-30,25,156,0.16025641025641027,0.1564078754899652
2023-10-01,19,126,0.15079365079365079,0.16183518302500108
2023-10-02,38,188,0.20212765957446807,0.14902854521836328
2023-10-03,15,147,0.10204081632653061,0.16595320982104647
2023-10-04,24,122,0.19672131147540983,0.16230969022008004
2023-10-05,11,121,0.09090909090909091,0.15105345439241566
2023-10-06,44,170,0.25882352941176473,0.1429572952324267
2023-10-07,19,141,0.1347517730496454,0.14938843911855257
2023-10-08,9,125,0.072,0.13398380732047818
2023-10-09,16,110,0.14545454545454545,0.13506605840272926
2023-10-10,15,102,0.14705882352941177,0.11878092365917667
2023-10-11,8,90,0.08888888888888889,0.11370733339799506
2023-10-12,13,132,0.09848484848484848,0.12893182319391341
2023-10-13,21,145,0.14482758620689656,0.13155161719301775
2023-10-14,13,131,0.09923664122137404,0.13886833698438258
2023-10-15,25,140,0.17857142857142858,0.13772454613470936
2023-10-16,19,116,0.16379310344827586,0.1474648058749691
2023-10-17,23,116,0.19827586206896552,0.1402522396513424
2023-10-18,11,136,0.08088235294117647,0.13524988854632303
2023-10-19,25,150,0.16666666666666666,0.12477727844965278
2023-10-20,10,106,0.09433962264150944,0.11358827588133986
2023-10-21,7,109,0.06422018348623854,0.11687907778717851
2023-10-22,12,114,0.10526315789473684,0.12602838968585103
2023-10-23,10,117,0.08547008547008547,0.11793315159061293
2023-10-24,27,122,0.22131147540983606,0.11855380700272812
2023-10-25,20,138,0.14492753623188406,0.12392975962638718
2023-10-26,11,100,0.11,0.12616061148129917
2023-10-27,15,152,0.09868421052631579,0.13529706889361864
2023-10-28,11,108,0.10185185185185185,0.11196271733403544
2023-10-29,11,91,0.12087912087912088,0.133898061520019
2023-10-30,13,87,0.14942528735632185,0.15626150689817028
2023-10-31,4,69,0.057971014492753624,0.1728336576139428
2023-11-01,274,918,0.2984749455337691,0.1620427915599188
2023-11-02,145,544,0.2665441176470588,0.1502688512145499
2023-11-03,76,354,0.21468926553672316,0.13974489241472904
