customer_id,multi_order_count,total_order_count,multi_order_ratio,customer_segment
Customer_1580,5,17,0.29411764705882354,High
Customer_1581,2,10,0.2,High
Customer_1582,1,10,0.1,Medium
Customer_1583,1,10,0.1,Medium
Customer_1584,1,10,0.1,Medium
Customer_1585,0,3,0.0,Low
Customer_1586,1,15,0.06666666666666667,Low
Customer_1587,1,10,0.1,Medium
Customer_1588,1,14,0.07142857142857142,Low
Customer_1589,3,12,0.25,High
Customer_159,7,45,0.15555555555555556,Medium
Customer_1590,0,8,0.0,Low
Customer_1591,0,2,0.0,Low
Customer_1592,1,10,0.1,Medium
Customer_1593,0,8,0.0,Low
Customer_1594,2,6,0.3333333333333333,Very High
Customer_1595,0,7,0.0,Low
Customer_1596,0,5,0.0,Low
Customer_1597,1,13,0.07692307692307693,Low
Customer_1598,0,2,0.0,Low
Customer_1599,0,8,0.0,Low
Customer_16,4,37,0.10810810810810811,Medium
Customer_160,8,57,0.14035087719298245,Medium
Customer_1600,0,2,0.0,Low
Customer_1601,0,2,0.0,Low
Customer_1602,0,5,0.0,Low
Customer_1603,3,12,0.25,High
Customer_1604,2,8,0.25,High
Customer_1605,0,9,0.0,Low
Customer_1606,0,7,0.0,Low
Customer_1607,2,11,0.18181818181818182,Medium
Customer_1608,3,15,0.2,High
Customer_1609,0,9,0.0,Low
Customer_161,8,38,0.21052631578947367,High
Customer_1610,1,11,0.09090909090909091,Low
Customer_1611,1,12,0.08333333333333333,Low
Customer_1612,0,5,0.0,Low
Customer_1613,1,8,0.125,Medium
Customer_1614,0,3,0.0,Low
Customer_1615,2,8,0.25,High
Customer_1616,0,1,0.0,Low
Customer_1617,2,11,0.18181818181818182,Medium
Customer_1618,1,9,0.1111111111111111,Medium
Customer_1619,0,12,0.0,Low
Customer_162,4,38,0.10526315789473684,Medium
Customer_1620,0,4,0.0,Low
Customer_1621,1,8,0.125,Medium
Customer_1622,1,6,0.16666666666666666,Medium
Customer_1623,0,6,0.0,Low
Customer_1624,0,8,0.0,Low
Customer_1625,1,8,0.125,Medium
Customer_1626,0,8,0.0,Low
Customer_1627,0,2,0.0,Low
Customer_1628,0,1,0.0,Low
Customer_1629,0,3,0.0,Low
Customer_163,4,20,0.2,High
Customer_1630,0,7,0.0,Low
Customer_1631,0,2,0.0,Low
Customer_1632,0,5,0.0,Low
Customer_1633,2,6,0.3333333333333333,Very High
Customer_1634,0,1,0.0,Low
Customer_1635,3,10,0.3,Very High
Customer_1636,0,5,0.0,Low
Customer_1637,2,4,0.5,Very High
Customer_1638,1,6,0.16666666666666666,Medium
Customer_1639,1,4,0.25,High
Customer_164,6,47,0.1276595744680851,Medium
Customer_1640,0,5,0.0,Low
Customer_1641,0,8,0.0,Low
Customer_1642,1,9,0.1111111111111111,Medium
Customer_1643,0,1,0.0,Low
Customer_1644,0,7,0.0,Low
Customer_1645,4,16,0.25,High
Customer_1646,0,4,0.0,Low
Customer_1647,0,5,0.0,Low
Customer_1648,3,9,0.3333333333333333,Very High
Customer_1649,0,5,0.0,Low
Customer_165,6,41,0.14634146341463414,Medium
Customer_1650,0,4,0.0,Low
Customer_1651,1,8,0.125,Medium
Customer_1652,1,5,0.2,High
Customer_1653,0,2,0.0,Low
Customer_1654,0,5,0.0,Low
Customer_1655,1,6,0.16666666666666666,Medium
Customer_1656,1,5,0.2,High
Customer_1657,2,8,0.25,High
Customer_1659,0,4,0.0,Low
Customer_166,10,50,0.2,High
Customer_1661,0,2,0.0,Low
Customer_1662,0,4,0.0,Low
Customer_1663,2,7,0.2857142857142857,High
Customer_1664,0,2,0.0,Low
Customer_1665,6,13,0.46153846153846156,Very High
Customer_1666,0,2,0.0,Low
Customer_1667,1,4,0.25,High
Customer_1668,2,7,0.2857142857142857,High
Customer_1669,4,10,0.4,Very High
Customer_167,0,24,0.0,Low
Customer_1670,3,6,0.5,Very High
Customer_1671,0,1,0.0,Low
Customer_1672,0,1,0.0,Low
Customer_1673,0,2,0.0,Low
Customer_1674,0,3,0.0,Low
Customer_1675,0,3,0.0,Low
Customer_1676,0,3,0.0,Low
Customer_1677,0,7,0.0,Low
Customer_1678,0,2,0.0,Low
Customer_1679,0,3,0.0,Low
Customer_168,7,52,0.1346153846153846,Medium
Customer_1680,0,3,0.0,Low
Customer_1681,0,5,0.0,Low
Customer_1682,0,2,0.0,Low
Customer_1683,0,4,0.0,Low
Customer_1684,0,2,0.0,Low
Customer_1685,2,6,0.3333333333333333,Very High
Customer_1686,1,4,0.25,High
Customer_1687,1,2,0.5,Very High
Customer_1688,0,1,0.0,Low
Customer_1689,4,8,0.5,Very High
Customer_169,2,33,0.06060606060606061,Low
Customer_1690,0,1,0.0,Low
Customer_1691,1,4,0.25,High
Customer_1692,1,2,0.5,Very High
Customer_1693,1,4,0.25,High
Customer_1694,0,2,0.0,Low
Customer_1695,0,3,0.0,Low
Customer_1697,0,3,0.0,Low
Customer_1698,1,3,0.3333333333333333,Very High
Customer_1699,0,3,0.0,Low
Customer_17,7,40,0.175,Medium
Customer_170,4,34,0.11764705882352941,Medium
Customer_1700,0,1,0.0,Low
Customer_1702,0,1,0.0,Low
Customer_1703,0,1,0.0,Low
Customer_1705,0,2,0.0,Low
Customer_1708,1,5,0.2,High
Customer_171,5,49,0.10204081632653061,Medium
Customer_1710,1,2,0.5,Very High
Customer_1712,0,1,0.0,Low
Customer_1716,0,1,0.0,Low
Customer_1717,0,1,0.0,Low
Customer_172,6,49,0.12244897959183673,Medium
Customer_1721,0,2,0.0,Low
Customer_1727,1,2,0.5,Very High
Customer_173,1,28,0.03571428571428571,Low
Customer_1732,0,1,0.0,Low
Customer_174,3,36,0.08333333333333333,Low
Customer_175,3,31,0.0967741935483871,Low
Customer_176,1,29,0.034482758620689655,Low
Customer_177,8,40,0.2,High
Customer_178,3,31,0.0967741935483871,Low
Customer_179,2,25,0.08,Low
Customer_18,3,27,0.1111111111111111,Medium
Customer_180,3,28,0.10714285714285714,Medium
Customer_181,1,35,0.02857142857142857,Low
Customer_182,1,22,0.045454545454545456,Low
Customer_183,7,36,0.19444444444444445,Medium
Customer_184,3,32,0.09375,Low
Customer_185,6,37,0.16216216216216217,Medium
Customer_186,3,30,0.1,Medium
Customer_187,0,41,0.0,Low
Customer_188,4,28,0.14285714285714285,Medium
Customer_189,9,44,0.20454545454545456,High
Customer_19,5,29,0.1724137931034483,Medium
Customer_190,4,35,0.11428571428571428,Medium
Customer_191,2,26,0.07692307692307693,Low
Customer_192,6,52,0.11538461538461539,Medium
Customer_193,9,35,0.2571428571428571,High
Customer_194,2,24,0.08333333333333333,Low
Customer_195,4,34,0.11764705882352941,Medium
Customer_196,4,40,0.1,Medium
Customer_197,4,33,0.12121212121212122,Medium
Customer_198,7,46,0.15217391304347827,Medium
Customer_199,5,36,0.1388888888888889,Medium
Customer_2,3,33,0.09090909090909091,Low
Customer_20,7,48,0.14583333333333334,Medium
Customer_200,5,33,0.15151515151515152,Medium
Customer_201,0,20,0.0,Low
Customer_202,8,57,0.14035087719298245,Medium
Customer_203,8,38,0.21052631578947367,High
Customer_204,4,38,0.10526315789473684,Medium
Customer_205,3,35,0.08571428571428572,Low
Customer_206,3,35,0.08571428571428572,Low
Customer_207,6,43,0.13953488372093023,Medium
Customer_208,4,28,0.14285714285714285,Medium
Customer_209,2,22,0.09090909090909091,Low
Customer_21,4,36,0.1111111111111111,Medium
Customer_210,1,41,0.024390243902439025,Low
Customer_211,5,48,0.10416666666666667,Medium
Customer_212,2,34,0.058823529411764705,Low
Customer_213,2,23,0.08695652173913043,Low
Customer_214,4,23,0.17391304347826086,Medium
Customer_215,5,36,0.1388888888888889,Medium
Customer_216,3,36,0.08333333333333333,Low
Customer_217,4,38,0.10526315789473684,Medium
Customer_218,3,43,0.06976744186046512,Low
Customer_219,6,41,0.14634146341463414,Medium
Customer_22,7,44,0.1590909090909091,Medium
Customer_220,5,43,0.11627906976744186,Medium
Customer_221,2,28,0.07142857142857142,Low
Customer_222,4,34,0.11764705882352941,Medium
Customer_223,4,30,0.13333333333333333,Medium
Customer_224,3,34,0.08823529411764706,Low
Customer_225,4,35,0.11428571428571428,Medium
Customer_226,3,33,0.09090909090909091,Low
Customer_227,4,33,0.12121212121212122,Medium
Customer_228,3,33,0.09090909090909091,Low
Customer_229,4,31,0.12903225806451613,Medium
Customer_23,4,38,0.10526315789473684,Medium
Customer_230,2,23,0.08695652173913043,Low
Customer_231,4,39,0.10256410256410256,Medium
Customer_232,4,45,0.08888888888888889,Low
Customer_233,3,42,0.07142857142857142,Low
Customer_234,5,25,0.2,High
Customer_235,4,35,0.11428571428571428,Medium
Customer_236,2,28,0.07142857142857142,Low
Customer_237,1,31,0.03225806451612903,Low
Customer_238,4,35,0.11428571428571428,Medium
Customer_239,4,26,0.15384615384615385,Medium
Customer_24,0,29,0.0,Low
Customer_240,6,26,0.23076923076923078,High
Customer_241,2,26,0.07692307692307693,Low
Customer_242,9,50,0.18,Medium
Customer_243,5,33,0.15151515151515152,Medium
Customer_244,6,41,0.14634146341463414,Medium
Customer_245,2,42,0.047619047619047616,Low
Customer_246,6,45,0.13333333333333333,Medium
Customer_247,1,27,0.037037037037037035,Low
Customer_248,3,35,0.08571428571428572,Low
Customer_249,6,39,0.15384615384615385,Medium
Customer_25,7,38,0.18421052631578946,Medium
Customer_250,13,47,0.2765957446808511,High
Customer_251,2,28,0.07142857142857142,Low
Customer_252,3,32,0.09375,Low
Customer_253,2,20,0.1,Medium
Customer_254,1,36,0.027777777777777776,Low
Customer_255,4,38,0.10526315789473684,Medium
Customer_256,11,52,0.21153846153846154,High
Customer_257,2,31,0.06451612903225806,Low
Customer_258,2,29,0.06896551724137931,Low
Customer_259,5,35,0.14285714285714285,Medium
Customer_26,6,41,0.14634146341463414,Medium
Customer_260,4,26,0.15384615384615385,Medium
Customer_261,2,31,0.06451612903225806,Low
Customer_262,2,23,0.08695652173913043,Low
Customer_263,7,51,0.13725490196078433,Medium
Customer_264,4,40,0.1,Medium
Customer_265,5,40,0.125,Medium
Customer_266,3,25,0.12,Medium
Customer_267,9,61,0.14754098360655737,Medium
Customer_268,6,41,0.14634146341463414,Medium
Customer_269,3,32,0.09375,Low
Customer_27,5,29,0.1724137931034483,Medium
Customer_270,10,50,0.2,High
Customer_271,4,29,0.13793103448275862,Medium
Customer_272,3,33,0.09090909090909091,Low
Customer_273,2,40,0.05,Low
Customer_274,5,40,0.125,Medium
Customer_275,5,35,0.14285714285714285,Medium
Customer_276,6,39,0.15384615384615385,Medium
Customer_277,1,28,0.03571428571428571,Low
Customer_278,6,37,0.16216216216216217,Medium
Customer_279,4,39,0.10256410256410256,Medium
Customer_28,4,42,0.09523809523809523,Low
Customer_280,6,43,0.13953488372093023,Medium
Customer_281,8,33,0.24242424242424243,High
Customer_282,8,43,0.18604651162790697,Medium
Customer_283,6,34,0.17647058823529413,Medium
Customer_284,8,45,0.17777777777777778,Medium
Customer_285,6,41,0.14634146341463414,Medium
Customer_286,7,43,0.16279069767441862,Medium
Customer_287,11,51,0.21568627450980393,High
Customer_288,3,36,0.08333333333333333,Low
Customer_289,1,32,0.03125,Low
Customer_29,5,66,0.07575757575757576,Low
Customer_290,3,43,0.06976744186046512,Low
Customer_291,6,50,0.12,Medium
Customer_292,1,33,0.030303030303030304,Low
Customer_293,3,29,0.10344827586206896,Medium
Customer_294,1,32,0.03125,Low
Customer_295,2,25,0.08,Low
Customer_296,6,64,0.09375,Low
Customer_297,1,30,0.03333333333333333,Low
Customer_298,4,36,0.1111111111111111,Medium
Customer_299,3,45,0.06666666666666667,Low
Customer_3,5,49,0.10204081632653061,Medium
Customer_30,1,30,0.03333333333333333,Low
Customer_300,3,21,0.14285714285714285,Medium
Customer_301,2,35,0.05714285714285714,Low
Customer_302,6,42,0.14285714285714285,Medium
Customer_303,3,20,0.15,Medium
Customer_304,5,41,0.12195121951219512,Medium
Customer_305,4,35,0.11428571428571428,Medium
Customer_306,8,49,0.16326530612244897,Medium
Customer_307,4,35,0.11428571428571428,Medium
Customer_308,4,37,0.10810810810810811,Medium
Customer_309,7,42,0.16666666666666666,Medium
Customer_31,8,37,0.21621621621621623,High
Customer_310,2,42,0.047619047619047616,Low
Customer_311,4,35,0.11428571428571428,Medium
Customer_312,5,36,0.1388888888888889,Medium
Customer_313,7,45,0.15555555555555556,Medium
Customer_314,4,34,0.11764705882352941,Medium
Customer_315,3,40,0.075,Low
Customer_316,8,41,0.1951219512195122,Medium
Customer_317,3,35,0.08571428571428572,Low
Customer_318,8,34,0.23529411764705882,High
Customer_319,1,33,0.030303030303030304,Low
Customer_32,7,50,0.14,Medium
Customer_320,4,45,0.08888888888888889,Low
Customer_321,0,29,0.0,Low
Customer_322,12,53,0.22641509433962265,High
Customer_323,4,46,0.08695652173913043,Low
Customer_324,9,48,0.1875,Medium
Customer_325,3,36,0.08333333333333333,Low
Customer_326,8,47,0.1702127659574468,Medium
Customer_327,8,44,0.18181818181818182,Medium
Customer_328,3,28,0.10714285714285714,Medium
Customer_329,5,45,0.1111111111111111,Medium
Customer_33,8,46,0.17391304347826086,Medium
Customer_330,7,36,0.19444444444444445,Medium
Customer_331,5,37,0.13513513513513514,Medium
Customer_332,3,32,0.09375,Low
Customer_333,8,47,0.1702127659574468,Medium
Customer_334,5,46,0.10869565217391304,Medium
Customer_335,1,25,0.04,Low
Customer_336,8,45,0.17777777777777778,Medium
Customer_337,7,48,0.14583333333333334,Medium
Customer_338,5,44,0.11363636363636363,Medium
Customer_339,16,70,0.22857142857142856,High
Customer_34,3,35,0.08571428571428572,Low
Customer_340,5,38,0.13157894736842105,Medium
Customer_341,11,52,0.21153846153846154,High
Customer_342,3,28,0.10714285714285714,Medium
Customer_343,11,52,0.21153846153846154,High
Customer_344,3,46,0.06521739130434782,Low
Customer_345,5,34,0.14705882352941177,Medium
Customer_346,4,49,0.08163265306122448,Low
Customer_347,5,46,0.10869565217391304,Medium
Customer_348,4,44,0.09090909090909091,Low
Customer_349,5,50,0.1,Medium
Customer_35,9,47,0.19148936170212766,Medium
Customer_350,2,33,0.06060606060606061,Low
Customer_351,15,69,0.21739130434782608,High
Customer_352,7,31,0.22580645161290322,High
Customer_353,0,31,0.0,Low
Customer_354,2,22,0.09090909090909091,Low
Customer_355,3,26,0.11538461538461539,Medium
Customer_356,9,51,0.17647058823529413,Medium
Customer_357,4,39,0.10256410256410256,Medium
Customer_358,4,42,0.09523809523809523,Low
Customer_359,11,49,0.22448979591836735,High
Customer_36,3,23,0.13043478260869565,Medium
Customer_360,4,34,0.11764705882352941,Medium
Customer_361,3,40,0.075,Low
Customer_362,1,28,0.03571428571428571,Low
Customer_363,2,36,0.05555555555555555,Low
Customer_364,5,41,0.12195121951219512,Medium
Customer_365,3,36,0.08333333333333333,Low
Customer_366,4,37,0.10810810810810811,Medium
Customer_367,2,29,0.06896551724137931,Low
Customer_368,2,33,0.06060606060606061,Low
Customer_369,2,34,0.058823529411764705,Low
Customer_37,1,29,0.034482758620689655,Low
Customer_370,3,37,0.08108108108108109,Low
Customer_371,5,35,0.14285714285714285,Medium
Customer_372,5,41,0.12195121951219512,Medium
Customer_373,8,48,0.16666666666666666,Medium
Customer_374,6,42,0.14285714285714285,Medium
Customer_375,6,32,0.1875,Medium
Customer_376,2,26,0.07692307692307693,Low
Customer_377,6,42,0.14285714285714285,Medium
Customer_378,5,35,0.14285714285714285,Medium
Customer_379,5,43,0.11627906976744186,Medium
Customer_38,7,40,0.175,Medium
Customer_380,6,58,0.10344827586206896,Medium
Customer_381,12,55,0.21818181818181817,High
Customer_382,12,54,0.2222222222222222,High
Customer_383,8,45,0.17777777777777778,Medium
Customer_384,5,39,0.1282051282051282,Medium
Customer_385,6,44,0.13636363636363635,Medium
Customer_386,1,36,0.027777777777777776,Low
Customer_387,2,31,0.06451612903225806,Low
Customer_388,4,48,0.08333333333333333,Low
Customer_389,1,29,0.034482758620689655,Low
Customer_39,2,25,0.08,Low
Customer_390,4,36,0.1111111111111111,Medium
Customer_391,5,36,0.1388888888888889,Medium
Customer_392,3,18,0.16666666666666666,Medium
Customer_393,2,34,0.058823529411764705,Low
Customer_394,5,45,0.1111111111111111,Medium
Customer_395,5,44,0.11363636363636363,Medium
Customer_396,7,33,0.21212121212121213,High
Customer_397,1,34,0.029411764705882353,Low
Customer_398,3,34,0.08823529411764706,Low
Customer_399,3,40,0.075,Low
Customer_4,3,34,0.08823529411764706,Low
Customer_40,4,51,0.0784313725490196,Low
Customer_400,4,32,0.125,Medium
Customer_401,6,35,0.17142857142857143,Medium
Customer_402,8,35,0.22857142857142856,High
Customer_403,7,40,0.175,Medium
Customer_404,4,35,0.11428571428571428,Medium
Customer_405,10,54,0.18518518518518517,Medium
Customer_406,3,36,0.08333333333333333,Low
Customer_407,4,31,0.12903225806451613,Medium
Customer_408,7,40,0.175,Medium
Customer_409,7,34,0.20588235294117646,High
Customer_41,4,41,0.0975609756097561,Low
Customer_410,5,39,0.1282051282051282,Medium
Customer_411,5,48,0.10416666666666667,Medium
Customer_412,2,46,0.043478260869565216,Low
Customer_413,4,39,0.10256410256410256,Medium
Customer_414,4,43,0.09302325581395349,Low
Customer_415,8,38,0.21052631578947367,High
Customer_416,5,41,0.12195121951219512,Medium
Customer_417,18,65,0.27692307692307694,High
Customer_418,5,33,0.15151515151515152,Medium
Customer_419,1,37,0.02702702702702703,Low
Customer_42,2,26,0.07692307692307693,Low
Customer_420,5,49,0.10204081632653061,Medium
Customer_421,3,33,0.09090909090909091,Low
Customer_422,4,57,0.07017543859649122,Low
Customer_423,1,32,0.03125,Low
Customer_424,5,35,0.14285714285714285,Medium
Customer_425,6,31,0.1935483870967742,Medium
Customer_426,6,47,0.1276595744680851,Medium
Customer_427,4,35,0.11428571428571428,Medium
Customer_428,5,32,0.15625,Medium
Customer_429,0,22,0.0,Low
Customer_43,4,50,0.08,Low
Customer_430,6,39,0.15384615384615385,Medium
Customer_431,3,33,0.09090909090909091,Low
Customer_432,7,48,0.14583333333333334,Medium
Customer_433,1,37,0.02702702702702703,Low
Customer_434,2,35,0.05714285714285714,Low
Customer_435,7,45,0.15555555555555556,Medium
Customer_436,2,39,0.05128205128205128,Low
Customer_437,4,39,0.10256410256410256,Medium
Customer_438,3,28,0.10714285714285714,Medium
Customer_439,4,35,0.11428571428571428,Medium
Customer_44,3,45,0.06666666666666667,Low
Customer_440,5,53,0.09433962264150944,Low
Customer_441,5,38,0.13157894736842105,Medium
Customer_442,4,32,0.125,Medium
Customer_443,8,63,0.12698412698412698,Medium
Customer_444,4,45,0.08888888888888889,Low
Customer_445,2,44,0.045454545454545456,Low
Customer_446,5,34,0.14705882352941177,Medium
Customer_447,4,42,0.09523809523809523,Low
Customer_448,3,54,0.05555555555555555,Low
Customer_449,5,43,0.11627906976744186,Medium
Customer_45,3,37,0.08108108108108109,Low
Customer_450,5,40,0.125,Medium
Customer_451,3,38,0.07894736842105263,Low
Customer_452,1,24,0.041666666666666664,Low
Customer_453,2,27,0.07407407407407407,Low
Customer_454,2,25,0.08,Low
Customer_455,9,57,0.15789473684210525,Medium
Customer_456,2,31,0.06451612903225806,Low
Customer_457,8,43,0.18604651162790697,Medium
Customer_458,1,43,0.023255813953488372,Low
Customer_459,4,35,0.11428571428571428,Medium
Customer_46,9,54,0.16666666666666666,Medium
Customer_460,7,42,0.16666666666666666,Medium
Customer_461,4,32,0.125,Medium
Customer_462,4,43,0.09302325581395349,Low
Customer_463,3,38,0.07894736842105263,Low
Customer_464,3,46,0.06521739130434782,Low
Customer_465,6,47,0.1276595744680851,Medium
Customer_466,4,40,0.1,Medium
Customer_467,8,52,0.15384615384615385,Medium
Customer_468,13,57,0.22807017543859648,High
Customer_469,7,58,0.1206896551724138,Medium
Customer_47,6,31,0.1935483870967742,Medium
Customer_470,3,44,0.06818181818181818,Low
Customer_471,5,48,0.10416666666666667,Medium
Customer_472,3,43,0.06976744186046512,Low
Customer_473,12,51,0.23529411764705882,High
Customer_474,1,39,0.02564102564102564,Low
Customer_475,1,25,0.04,Low
Customer_476,3,37,0.08108108108108109,Low
Customer_477,6,43,0.13953488372093023,Medium
Customer_478,1,32,0.03125,Low
Customer_479,5,46,0.10869565217391304,Medium
Customer_48,1,28,0.03571428571428571,Low
Customer_480,8,63,0.12698412698412698,Medium
Customer_481,9,62,0.14516129032258066,Medium
Customer_482,3,38,0.07894736842105263,Low
Customer_483,5,35,0.14285714285714285,Medium
Customer_484,4,33,0.12121212121212122,Medium
Customer_485,0,29,0.0,Low
Customer_486,3,35,0.08571428571428572,Low
Customer_487,1,23,0.043478260869565216,Low
Customer_488,6,45,0.13333333333333333,Medium
Customer_489,1,25,0.04,Low
Customer_49,5,32,0.15625,Medium
Customer_490,0,18,0.0,Low
Customer_491,4,38,0.10526315789473684,Medium
Customer_492,3,34,0.08823529411764706,Low
Customer_493,12,60,0.2,High
Customer_494,5,45,0.1111111111111111,Medium
Customer_495,3,48,0.0625,Low
Customer_496,12,56,0.21428571428571427,High
Customer_497,2,40,0.05,Low
Customer_498,0,13,0.0,Low
Customer_499,9,47,0.19148936170212766,Medium
Customer_5,1,22,0.045454545454545456,Low
Customer_50,5,45,0.1111111111111111,Medium
Customer_500,0,27,0.0,Low
Customer_501,14,68,0.20588235294117646,High
Customer_502,7,36,0.19444444444444445,Medium
Customer_503,15,62,0.24193548387096775,High
Customer_504,1,31,0.03225806451612903,Low
Customer_505,3,26,0.11538461538461539,Medium
Customer_506,7,49,0.14285714285714285,Medium
Customer_507,12,46,0.2608695652173913,High
Customer_508,11,57,0.19298245614035087,Medium
Customer_509,2,34,0.058823529411764705,Low
Customer_51,1,32,0.03125,Low
Customer_510,9,49,0.1836734693877551,Medium
Customer_511,5,32,0.15625,Medium
Customer_512,3,28,0.10714285714285714,Medium
Customer_513,5,28,0.17857142857142858,Medium
Customer_514,8,55,0.14545454545454545,Medium
Customer_515,3,33,0.09090909090909091,Low
Customer_516,3,36,0.08333333333333333,Low
Customer_517,10,56,0.17857142857142858,Medium
Customer_518,4,46,0.08695652173913043,Low
Customer_519,8,48,0.16666666666666666,Medium
Customer_52,5,51,0.09803921568627451,Low
Customer_520,4,45,0.08888888888888889,Low
Customer_521,4,55,0.07272727272727272,Low
Customer_522,1,22,0.045454545454545456,Low
Customer_523,2,37,0.05405405405405406,Low
Customer_524,10,57,0.17543859649122806,Medium
Customer_525,5,45,0.1111111111111111,Medium
Customer_526,10,53,0.18867924528301888,Medium
Customer_527,4,48,0.08333333333333333,Low
Customer_528,16,89,0.1797752808988764,Medium
Customer_529,10,51,0.19607843137254902,Medium
Customer_53,4,43,0.09302325581395349,Low
Customer_530,10,52,0.19230769230769232,Medium
Customer_531,1,24,0.041666666666666664,Low
Customer_532,3,47,0.06382978723404255,Low
Customer_533,11,50,0.22,High
Customer_534,5,38,0.13157894736842105,Medium
Customer_535,6,52,0.11538461538461539,Medium
Customer_536,6,37,0.16216216216216217,Medium
Customer_537,2,44,0.045454545454545456,Low
Customer_538,3,34,0.08823529411764706,Low
Customer_539,3,41,0.07317073170731707,Low
Customer_54,3,30,0.1,Medium
Customer_540,14,51,0.27450980392156865,High
Customer_541,4,45,0.08888888888888889,Low
Customer_542,12,64,0.1875,Medium
Customer_543,2,32,0.0625,Low
Customer_544,12,53,0.22641509433962265,High
Customer_545,4,48,0.08333333333333333,Low
Customer_546,7,50,0.14,Medium
Customer_547,9,44,0.20454545454545456,High
Customer_548,12,69,0.17391304347826086,Medium
Customer_549,14,53,0.2641509433962264,High
Customer_55,1,23,0.043478260869565216,Low
Customer_550,5,34,0.14705882352941177,Medium
Customer_551,1,31,0.03225806451612903,Low
Customer_552,1,31,0.03225806451612903,Low
Customer_553,1,28,0.03571428571428571,Low
Customer_554,2,36,0.05555555555555555,Low
Customer_555,6,45,0.13333333333333333,Medium
Customer_556,6,53,0.11320754716981132,Medium
Customer_557,6,42,0.14285714285714285,Medium
Customer_558,2,30,0.06666666666666667,Low
Customer_559,2,25,0.08,Low
Customer_56,2,30,0.06666666666666667,Low
Customer_560,3,49,0.061224489795918366,Low
Customer_561,4,49,0.08163265306122448,Low
Customer_562,2,40,0.05,Low
Customer_563,3,45,0.06666666666666667,Low
Customer_564,5,38,0.13157894736842105,Medium
Customer_565,11,54,0.2037037037037037,High
Customer_566,7,51,0.13725490196078433,Medium
Customer_567,10,43,0.23255813953488372,High
Customer_568,9,46,0.1956521739130435,Medium
Customer_569,7,52,0.1346153846153846,Medium
Customer_57,2,41,0.04878048780487805,Low
Customer_570,9,57,0.15789473684210525,Medium
Customer_571,19,70,0.2714285714285714,High
Customer_572,1,19,0.05263157894736842,Low
Customer_573,3,38,0.07894736842105263,Low
Customer_574,8,37,0.21621621621621623,High
Customer_575,5,38,0.13157894736842105,Medium
Customer_576,1,25,0.04,Low
Customer_577,1,26,0.038461538461538464,Low
Customer_578,4,38,0.10526315789473684,Medium
Customer_579,4,34,0.11764705882352941,Medium
Customer_58,0,30,0.0,Low
Customer_580,3,48,0.0625,Low
Customer_581,23,70,0.32857142857142857,Very High
Customer_582,4,46,0.08695652173913043,Low
Customer_583,3,38,0.07894736842105263,Low
Customer_584,8,42,0.19047619047619047,Medium
Customer_585,8,35,0.22857142857142856,High
Customer_586,2,30,0.06666666666666667,Low
Customer_587,16,68,0.23529411764705882,High
Customer_588,6,39,0.15384615384615385,Medium
Customer_589,7,50,0.14,Medium
Customer_59,4,37,0.10810810810810811,Medium
Customer_590,4,35,0.11428571428571428,Medium
Customer_591,8,44,0.18181818181818182,Medium
Customer_592,11,54,0.2037037037037037,High
Customer_593,11,53,0.20754716981132076,High
Customer_594,8,40,0.2,High
Customer_595,4,34,0.11764705882352941,Medium
Customer_596,1,28,0.03571428571428571,Low
Customer_597,2,32,0.0625,Low
Customer_598,8,42,0.19047619047619047,Medium
Customer_599,3,27,0.1111111111111111,Medium
Customer_6,5,22,0.22727272727272727,High
Customer_60,4,30,0.13333333333333333,Medium
Customer_600,2,38,0.05263157894736842,Low
Customer_601,4,39,0.10256410256410256,Medium
Customer_602,7,43,0.16279069767441862,Medium
Customer_603,6,44,0.13636363636363635,Medium
Customer_604,2,31,0.06451612903225806,Low
Customer_605,7,55,0.12727272727272726,Medium
Customer_606,4,35,0.11428571428571428,Medium
Customer_607,7,57,0.12280701754385964,Medium
Customer_608,22,72,0.3055555555555556,Very High
Customer_609,10,51,0.19607843137254902,Medium
Customer_61,7,41,0.17073170731707318,Medium
Customer_610,9,47,0.19148936170212766,Medium
Customer_611,4,35,0.11428571428571428,Medium
Customer_612,11,63,0.1746031746031746,Medium
Customer_613,7,47,0.14893617021276595,Medium
Customer_614,7,63,0.1111111111111111,Medium
Customer_615,8,46,0.17391304347826086,Medium
Customer_616,6,37,0.16216216216216217,Medium
Customer_617,3,31,0.0967741935483871,Low
Customer_618,3,44,0.06818181818181818,Low
Customer_619,2,37,0.05405405405405406,Low
Customer_62,2,36,0.05555555555555555,Low
Customer_620,2,29,0.06896551724137931,Low
Customer_621,6,43,0.13953488372093023,Medium
Customer_622,9,55,0.16363636363636364,Medium
Customer_623,6,47,0.1276595744680851,Medium
Customer_624,5,32,0.15625,Medium
Customer_625,4,45,0.08888888888888889,Low
Customer_626,3,31,0.0967741935483871,Low
Customer_627,15,66,0.22727272727272727,High
Customer_628,8,45,0.17777777777777778,Medium
Customer_629,3,38,0.07894736842105263,Low
Customer_63,3,33,0.09090909090909091,Low
Customer_630,9,46,0.1956521739130435,Medium
Customer_631,3,35,0.08571428571428572,Low
Customer_632,9,54,0.16666666666666666,Medium
Customer_633,9,48,0.1875,Medium
Customer_634,1,20,0.05,Low
Customer_635,4,30,0.13333333333333333,Medium
Customer_636,10,57,0.17543859649122806,Medium
Customer_637,3,45,0.06666666666666667,Low
